GeneSymbol,EDS,ActivityLinking_Conserved_nt_count,ActivityLinking_nt_count,ProximityLinking_Conserved_nt_count,ProximityLinking_nt_count,ActivityLinking_EnhancerNumber,ActivityLinking_NumberConservedElements,ProximityLinking_EnhancerNumber,ProximityLinking_NumberConservedElements,pLI,RVIS
ENSG00000010818,0.86839308739943799,12499,82000,58969,469600,83,435,136,1953,0.99999966425226705,1.36
ENSG00000010932,0.47216352416400997,1953,57200,3164,80800,27,90,26,149,0.000001,77.400000000000006
ENSG00000011007,0.436125339593676,0,200,4659,55600,1,0,27,149,0.99999194229292698,NA
ENSG00000011009,0.50729073369135202,0,0,5798,34600,0,0,15,154,0.97951914502756698,35.61
ENSG00000011021,0.38106582603531902,697,16400,1805,19800,12,30,9,54,0.16397419129318699,2.78
ENSG00000011028,0.478594165082315,3345,28800,23115,220400,35,94,84,851,0.98588815764822202,13.82
ENSG00000011052,0.31456196373451101,120,3000,169,4800,3,5,4,14,1.0430774313355E-2,66.87
ENSG00000011083,0.49963654643146599,3936,49400,11814,121800,16,125,24,405,0.000007,19.7
ENSG00000011105,0.803227460539926,4621,61600,25922,390600,98,227,81,1192,0.77977770078057296,36.07
ENSG00000011114,0.33040117291694499,1224,18400,0,0,25,68,0,0,0.68236625682682195,7.44
ENSG00000011132,0.398183447146157,593,4800,2233,28200,9,35,12,192,0.000000,86.3
ENSG00000011143,0.37157800171122302,275,11000,1487,17200,13,15,13,67,0.000000,72.400000000000006
ENSG00000011198,0.61356712564657601,1045,18000,33459,345000,34,67,127,842,0.000035,62.14
ENSG00000011201,0.46747353021365601,3026,49600,5244,106400,66,107,60,187,0.93857432265433505,NA
ENSG00000011243,0.51510046328311498,538,3400,7157,46400,7,10,15,220,0.54238626124383604,34.380000000000003
ENSG00000011258,0.48535846608541899,239,9800,5635,44600,20,12,17,110,0.99517997227305699,41.02
ENSG00000011260,0.50415618188317801,323,5200,34000,324200,7,8,191,1213,0.41544493329364302,19.37
ENSG00000011275,0.488859841458466,1186,23200,7814,174600,32,51,56,263,0.409334345064788,5.93
ENSG00000011295,0.32543624992647202,56,2200,1526,44200,8,2,13,75,0.000000,58.24
ENSG00000011304,0.40146111304306897,394,2400,2168,40800,6,6,16,115,0.99873919952615697,11.37
ENSG00000011332,0.67366735472272998,4218,26400,17736,243600,33,131,58,652,0.98898604950472102,16.690000000000001
ENSG00000011347,0.65983977924139703,5979,30200,22834,171600,40,165,27,737,0.90457863933597704,13.43
ENSG00000011376,0.491582802564972,355,7200,9862,209200,18,22,78,320,0.000000,26.52
ENSG00000011405,0.502235214187992,19,800,10368,94200,3,2,44,406,0.14870309003261001,7.49
ENSG00000011422,0.347478695701541,350,5400,1529,46400,13,12,14,105,0.30658492630560003,41.93
ENSG00000011426,0.69602925517596603,473,5200,20119,378400,15,30,107,930,0.923521451884595,86.44
ENSG00000011451,0.74422647702387601,3161,10600,7221,26800,13,130,9,234,0.99894043749830597,20.350000000000001
ENSG00000011454,0.44242346571576702,4563,31600,4298,73000,15,128,23,222,0.99999979977032805,10.72
ENSG00000011465,0.63736792401521503,2299,25000,49618,561000,36,89,227,1929,0.45756565263786703,20.3
ENSG00000011478,0.39992131818788201,362,2200,1750,24200,6,14,9,60,2.6153986244184898E-4,73.86
ENSG00000011485,0.40778586404744899,59,3400,4773,72400,7,6,24,149,0.99909299011799402,16.12
ENSG00000011523,0.50684770783317601,1137,12400,8327,107800,27,50,25,336,0.371622601856965,90.09
ENSG00000011566,0.55543560814275394,1627,15400,26396,263200,27,88,89,1058,0.80470104646632401,14.13
ENSG00000011590,0.43335827260880799,2340,16400,2458,25000,10,68,17,76,1.62101668651277E-2,41.24
ENSG00000011600,0.29614583715479798,646,12600,831,28400,8,29,4,44,0.48520314650879598,84.82
ENSG00000011638,0.49319071723546798,371,7400,10007,89000,13,25,61,289,3.17402725667112E-3,60.09
ENSG00000011677,0.42180536785137901,1574,4000,4195,52200,6,32,48,161,0.27321394581542102,13.76
ENSG00000012048,0.545409615103287,448,6200,9948,67800,9,19,34,369,0.000000,20.100000000000001
ENSG00000012061,0.50189154080812004,2830,31200,3223,39400,34,75,8,106,2.8688332190293599E-4,50.97
ENSG00000012124,0.49441921479212603,1302,45600,4468,56200,28,139,9,216,3.08498751154716E-2,37.03
ENSG00000012174,0.557810431845434,3040,17600,4195,36600,21,123,22,213,0.94019932230866998,21.15
ENSG00000012211,0.48745946206709401,1334,7000,5383,33800,2,57,4,199,0.15265646111407,69.53
ENSG00000012223,0.40650434674082397,143,11400,2201,78800,14,8,10,231,0.000000,96.49
ENSG00000012232,0.51497997607247303,1543,33000,18959,209600,38,91,90,758,6.1280486005493302E-2,1.83
ENSG00000012504,0.63695070926341602,6021,72200,11744,134000,39,226,49,471,0.16169675078620499,58.08
ENSG00000012660,0.66779959017735901,580,13400,14189,271400,20,40,67,508,NA,30.5
ENSG00000012779,0.54408945082869398,535,9800,7931,153600,17,21,54,275,1.64439332581691E-3,8.2200000000000006
ENSG00000012817,0.58491712644384297,0,0,11556,269800,0,0,190,229,1.51340441544138E-2,NA
ENSG00000012822,0.72854137738510805,374,2600,28992,124000,6,13,60,725,0.17189188075381401,45.76
ENSG00000012963,0.48780047885073602,1026,13000,6022,86000,16,35,31,283,0.42681163211905099,42.94
ENSG00000012983,0.40649874969016497,476,19200,8604,86400,9,26,36,403,0.94426998194770895,NA
ENSG00000013016,0.56156290316883395,3382,31400,8613,147800,37,115,30,340,8.8534396008105906E-2,13.45
ENSG00000013275,0.35336130310502201,0,400,2116,39800,2,0,7,16,0.60597654551101898,10.61
ENSG00000013288,0.37835685762094001,28,1200,5027,128800,2,2,66,220,0.000000,99.36
ENSG00000013293,0.470285963946453,642,6600,20312,299200,19,40,95,1100,0.332594381838482,34.340000000000003
ENSG00000013297,0.48522578405986899,5843,49000,14897,144800,43,281,45,719,0.32891224511477002,38.17
ENSG00000013306,0.459265954641628,158,1400,4304,31800,5,5,5,117,1.0238545322193201E-4,28.59
ENSG00000013364,0.400195779285697,808,9800,2653,28200,13,18,15,72,7.4485249876219102E-3,8.5
ENSG00000013374,0.50938163401794401,493,21800,9284,188600,22,15,53,242,0.000011,49.39
ENSG00000013375,0.52679192196609004,227,2800,12155,133000,3,16,99,522,2.35635730698108E-2,63.95
ENSG00000013392,0.25786249490393598,0,1600,0,0,1,0,0,0,9.3128155449164103E-4,32.71
ENSG00000013441,0.52874240980035203,686,6600,4543,23800,11,16,20,81,9.5347455427754801E-2,7.46
ENSG00000013503,0.50899183612007504,1417,5600,21684,165000,10,24,66,489,0.000000,3.02
ENSG00000013523,0.27864817631715,674,4800,0,0,11,32,0,0,0.000000,60.1
ENSG00000013561,0.55568676547846296,2240,7600,4890,26200,6,22,15,112,7.5347699139715401E-3,25.37
ENSG00000013563,0.36050278311905798,358,4400,853,11800,7,7,4,29,6.1265800790536902E-2,59.32
ENSG00000013573,0.55422061269910905,0,4200,11782,205400,5,0,82,623,NA,94.3
ENSG00000013583,0.43067152270144798,277,14400,3425,53600,20,26,22,190,0.000081,62.59
ENSG00000013588,0.56390742082873502,3591,69800,6263,98400,41,187,24,284,0.000008,82.48
ENSG00000013619,0.53126102212417303,2277,18200,29698,295000,32,82,158,1258,0.84010949466923102,41.72
ENSG00000013725,0.28746927922981902,3639,106000,4326,136000,44,206,15,250,4.3046584762985503E-3,21.16
ENSG00000013810,0.44873341094202801,3,2400,5418,64400,5,1,5,201,9.1951814292696304E-2,25.53
ENSG00000014123,0.41654382280188201,209,2600,7834,125800,6,10,103,383,0.000000,32.94
ENSG00000014138,0.50296479991309395,1255,23000,7138,83600,30,67,26,286,2.1595906048074801E-4,35.67
ENSG00000014164,0.49404690606660401,450,6400,7910,129400,20,8,13,187,0.96453876461509003,95.79
ENSG00000014216,0.46017119295609998,728,2800,5375,48000,3,22,21,215,0.000050,62.7
ENSG00000014257,0.46051103949472599,328,8000,23527,376400,22,21,213,1145,0.000000,21.35
ENSG00000014641,0.58989001126176099,341,2800,17759,151600,5,18,48,793,0.98263461740125602,25.22
ENSG00000014824,0.53995459792087197,9,1200,16878,144200,4,2,107,529,1.42348509355749E-3,27.69
ENSG00000014914,0.61807525867174296,4264,14600,8300,44200,13,82,7,268,0.000000,21.38
ENSG00000014919,0.440891488530266,1186,27000,3094,32400,15,56,15,170,0.000000,62.88
ENSG00000015133,0.56182893094603803,4501,124200,10655,195200,34,172,44,435,0.000002,98.72
ENSG00000015153,0.53852596210262904,1580,10600,5510,69200,22,34,39,185,NA,43.77
ENSG00000015171,0.692477856375179,90,2600,17274,445200,9,2,124,669,0.99996358635018601,9.76
ENSG00000015285,0.42056799698386799,1834,24200,2650,38400,28,48,26,77,0.99120208433548695,58.73
ENSG00000015413,0.48422113662560901,558,16200,2915,58400,16,31,19,171,1.3649295859916301E-4,62.13
ENSG00000015475,0.657686693062151,302,17400,16520,305200,20,17,61,738,0.000000,79.650000000000006
ENSG00000015479,0.65543011379841598,2998,12200,13092,79400,31,63,31,311,0.99981889761835896,4.16
ENSG00000015520,0.50527488564915402,2599,33400,10415,137200,27,79,47,213,0.000000,67.349999999999994
ENSG00000015532,0.36468041076505903,929,16400,4088,87400,22,34,19,136,0.337133945483576,25.22
ENSG00000015568,0.40561975217201202,0,0,2419,95000,0,0,25,77,NA,NA
ENSG00000015592,0.45275910702952299,3139,32600,10211,156000,30,125,95,447,0.14651952506847499,32.71
ENSG00000015676,0.28612643344818101,942,12800,0,0,20,16,0,0,0.70673171181452799,68.14
ENSG00000016082,0.88641267030064796,7137,30200,70737,416000,46,191,293,1754,0.60613579007432306,30.2
ENSG00000016391,0.44188809766296899,1225,23000,33604,263000,20,31,91,968,5.3086601339179702E-3,11.98
ENSG00000016402,0.50442763774456001,1221,12200,8978,155400,27,41,64,387,7.5753171604816304E-3,81.150000000000006
ENSG00000016490,0.450201269819204,329,13400,5462,70000,21,27,31,240,0.000006,29.9
ENSG00000016602,0.43526494223180201,8,8600,5280,76400,13,1,44,262,0.000000,21.66
ENSG00000016864,0.41087033612047702,203,6800,1908,22600,7,8,11,71,NA,25.6
ENSG00000017260,0.54672790341452404,1794,18600,14303,153000,14,122,58,697,NA,7.05
ENSG00000017373,0.83361223262580697,10615,78200,30148,214600,46,274,48,826,NA,NA
ENSG00000017427,0.82598914815921398,13439,48600,43360,286800,39,369,148,1272,0.46952349645296498,59.3
ENSG00000017483,0.43640394884209599,1550,20200,2143,16800,13,80,8,87,NA,48.08
ENSG00000017621,0.29327361054196699,820,10600,0,0,9,18,0,0,NA,NA
ENSG00000017797,0.46976480560098599,8,4200,8083,136400,12,1,70,281,0.67018132536682495,14.37
ENSG00000018189,0.47264908446159498,1665,17800,6366,83400,22,69,32,255,0.98097637867751797,32.21
ENSG00000018236,0.71200162817738499,3691,48000,14194,228000,52,209,174,673,0.99998919961319899,12.82
ENSG00000018280,0.45083230242796501,1094,14800,6078,91200,15,58,17,290,0.000000,77.62
ENSG00000018408,0.61531092032894596,3496,36000,21157,220800,44,138,41,696,0.918871194380801,76.11
ENSG00000018510,0.54821750383246703,1527,14000,22116,166400,17,108,52,956,0.99880510197204297,12.43
ENSG00000018610,0.26201093022247202,9,400,0,0,2,1,0,0,NA,42.75
ENSG00000018625,0.58640830073563899,16674,114800,5731,42800,33,351,6,135,0.60021958708956502,2.17
ENSG00000018699,0.51804668244299801,565,5400,20823,247200,8,29,134,882,0.000000,55.86
ENSG00000018869,0.28033000788320001,0,400,57,4200,2,0,5,6,4.1037055196452602E-4,14.98
ENSG00000019102,0.49075236726561999,1279,15800,3409,18600,4,32,3,111,1.6356581137929099E-4,63.46
ENSG00000019144,0.831310478571055,10920,36000,16492,73800,30,242,20,427,0.81858015218857005,28.47
ENSG00000019169,0.508874561314553,100,4600,9363,128200,16,10,56,321,0.000000,94.19
ENSG00000019186,0.75263559149581305,2646,79800,2847,105400,36,175,24,187,0.000000,86.96
ENSG00000019485,0.64534849679212203,2234,18200,14496,239400,23,59,52,589,0.94226357075450096,30.09
ENSG00000019505,0.46645398101708602,1159,24400,25649,309200,27,62,128,856,0.22016577863947601,22.38
ENSG00000019549,0.60068039450823196,6076,63200,8711,179800,52,195,74,330,0.87169001520737299,35.61
ENSG00000019582,0.43420408701247598,1651,18200,2976,43400,15,61,12,100,5.0058058044950803E-2,78.099999999999994
ENSG00000019991,0.665909362956146,2973,12800,62447,665800,21,52,388,1875,0.99470102864570897,8.48
ENSG00000019995,0.504353434067905,721,14400,9618,175000,36,13,48,328,0.99983984952777005,6.91
ENSG00000020129,0.831577009735746,8076,23600,6999,26800,17,93,3,82,0.99673508374991004,2.4900000000000002
ENSG00000020181,0.59688885811672898,4620,36400,9120,66000,35,150,12,300,3.0088085449237302E-4,NA
ENSG00000020256,0.55419854735323804,17,600,60107,439000,1,2,288,1407,5.1898525441564404E-3,41.55
ENSG00000020426,0.67604229577319397,2020,15800,19456,108600,21,67,65,687,0.000000,59.49
ENSG00000020577,0.75603321872919105,2232,33000,33607,302000,71,126,56,1471,0.99926773190410401,23.66
ENSG00000020633,0.72115968443436695,5374,53600,27769,378200,53,202,64,1177,0.67396769164292802,26.94
ENSG00000020922,0.37290901827932299,531,7600,1540,29000,8,27,12,70,1.1588326045751599E-3,NA
ENSG00000021300,0.54566398267796601,4652,33800,35419,249400,34,150,81,1344,7.0330667886226404E-4,75.599999999999994
ENSG00000021355,0.47131521343633997,3326,70800,4276,113800,64,116,22,220,2.03430155859586E-2,18.47
ENSG00000021461,0.49327311225208698,1664,76600,880,52600,35,79,15,80,0.000000,73.16
ENSG00000021488,0.40549871866999698,205,8800,4182,76200,11,18,47,205,0.246082407596558,49.27
ENSG00000021574,0.41270895758949799,464,4600,2956,36000,7,12,23,92,0.99707471255289004,33.71
ENSG00000021645,0.53618866632874695,9496,37400,87419,619400,75,330,402,3135,0.99985550075576701,1.03
ENSG00000021762,0.48153658955890299,1008,31400,3094,117200,49,44,32,188,8.4889769706613305E-4,39.21
ENSG00000021776,0.52430627091382098,390,6200,9449,77600,12,10,37,339,0.99999881988960704,3.2
ENSG00000021826,0.80085887661788602,5782,45600,46210,300200,38,307,207,1487,8.3357367719557707E-2,7.54
ENSG00000021852,0.85312145071589696,7538,89400,46721,374200,53,267,151,1314,0.000000,89.22
ENSG00000022267,0.69561314065093505,4399,38000,21978,138800,51,120,51,744,0.91848075635464299,34.020000000000003
ENSG00000022277,0.36405002284079602,9,5800,2622,74000,3,2,18,196,3.9322763687229603E-3,NA
ENSG00000022355,0.57949807556914501,2430,8000,5314,32600,10,53,32,123,0.96386603498576295,19.82
ENSG00000022556,0.307869830497432,5,3400,766,30000,8,1,13,77,0.000000,98.07
ENSG00000022567,0.63012213215221202,772,26000,7095,253200,24,39,28,377,4.5896096127073403E-3,58.25
ENSG00000022840,0.48180414135809502,846,9200,2583,23800,18,27,9,91,0.50296304842423101,3.4
ENSG00000022976,0.323446205012278,75,3800,745,21800,10,1,15,38,0.000092,97.21
ENSG00000023041,0.42885595832057,2050,45400,2950,40800,10,85,17,133,6.7586013979709602E-4,22.02
ENSG00000023171,0.43867793380600201,2586,66200,23589,330800,55,117,88,867,0.98485076829719898,42.35
ENSG00000023191,0.45380514513445402,1440,15800,3843,53400,31,88,21,177,2.1343193005096101E-4,42.46
ENSG00000023228,0.44536438466474798,703,2600,1938,22000,5,16,13,66,0.000000,4.84
ENSG00000023287,0.41284425810933101,27,3600,4754,159200,12,2,78,166,0.99999979884679702,1.69
ENSG00000023318,0.58062846908279797,372,3200,11906,100400,11,12,48,426,0.95675121328409596,24.55
ENSG00000023330,0.52247358085112505,3551,54200,5863,50400,27,96,8,242,0.90795655407819498,29.33
ENSG00000023445,0.58472926517037005,1115,29400,15731,198200,17,35,34,567,0.88666709250647402,29.85
ENSG00000023516,0.58306587253222297,2335,24400,29315,258800,30,123,124,1080,0.89637271185425804,73.11
ENSG00000023572,0.35865729798013901,690,6200,1704,27200,5,3,11,44,0.000065,75.150000000000006
ENSG00000023608,0.69705234726374998,2013,10400,17359,143400,7,21,71,594,0.000000,33.28
ENSG00000023697,0.57610424591745102,393,5800,26000,164200,14,20,109,676,3.4076480052196802E-2,38.369999999999997
ENSG00000023734,0.456670523227935,651,5600,4580,68600,9,16,30,210,0.70182961594153703,39.700000000000003
ENSG00000023839,0.66821932733552403,3031,34400,10926,159000,26,124,51,504,0.000000,86.24
ENSG00000023892,0.45588270203256098,3385,35600,5539,51200,22,126,16,172,0.97682414910072202,69.709999999999994
ENSG00000023902,0.51097756027027597,154,5200,10568,96200,12,6,36,402,0.94923079705077895,61.79
ENSG00000023909,0.633597687449867,766,26200,17659,165200,13,61,39,811,0.41491821215513802,35.33
ENSG00000024048,0.48001490804576902,1411,18800,9189,105400,23,65,62,312,0.99999988013215801,2.83
ENSG00000024422,0.40419513295239501,1339,16400,3650,83400,19,35,26,122,0.53164141243722896,16.05
ENSG00000024526,0.44997562733951801,347,6600,20136,264400,13,27,198,866,0.000000,15.33
ENSG00000024862,0.26150573853544901,37,1200,0,0,4,3,0,0,0.000015,61.73
ENSG00000025039,0.44638476082864098,2450,24200,10386,134600,30,89,43,524,0.81290209086028298,40.26
ENSG00000025156,0.55912322165516903,746,13000,41656,475600,18,50,258,1883,0.91934011051022901,13.96
ENSG00000025293,0.53007923866212203,1039,6400,11616,124400,13,35,49,419,0.97573922758077902,12.32
ENSG00000025423,0.65201569503658297,1937,49800,5841,90800,31,80,40,204,0.38198647087138299,74.34
ENSG00000025434,0.51814790903466801,3082,23600,2068,17200,14,87,3,63,0.85618598316769501,24.84
ENSG00000025708,0.43184670302524297,1195,9200,2794,29200,8,51,5,121,4.6585864780675598E-4,51.8
ENSG00000025770,0.62021822679048,1448,7600,1800,6800,10,64,6,97,0.65283237294792296,54.41
ENSG00000025772,0.37612731033050001,771,12800,1314,23400,15,37,11,50,0.72108913271342701,29.87
ENSG00000025796,0.47984075439039398,45,1600,9759,120400,8,1,65,344,0.000012,12.11
ENSG00000025800,0.40467465806917902,193,8800,3655,55400,18,11,19,136,0.988827605869537,20.5
ENSG00000026025,0.52677168425009502,2064,28000,7762,125600,34,88,53,380,0.95938608920645296,15.84
ENSG00000026036,0.34205938643741801,0,0,1410,23000,0,0,5,85,NA,NA
ENSG00000026103,0.45661615389565402,746,43200,5418,90400,16,61,17,214,0.72617334397411104,69.819999999999993
ENSG00000026297,0.34003939323077698,173,28000,1217,75400,20,19,30,65,9.4804057072148708E-3,77.47
ENSG00000026508,0.68772751017698597,4422,64400,26657,410800,38,267,66,1480,8.2693846811732006E-3,90.43
ENSG00000026559,0.52752082428218605,1226,20200,22636,399800,30,56,113,939,0.27457964612864499,12.02
ENSG00000026652,0.49194812678437899,1268,49800,31757,583800,40,58,309,1233,0.67449995183951506,29.58
ENSG00000026751,0.198582495565234,1978,116400,1184,64800,36,133,11,108,6.5446263853922299E-3,77.69
ENSG00000026950,0.39093790857067101,1077,49200,1172,36200,36,90,12,119,0.000001,79.86
ENSG00000027001,0.47115061289749699,8,5800,11203,226600,12,2,62,570,0.000001,94.21
ENSG00000027075,0.69300479535474702,3787,53000,24467,368200,63,189,35,1284,0.99439017871353996,7.67
ENSG00000027644,0.61884957102872096,855,2400,5301,34000,4,6,16,130,0.000000,21.24
ENSG00000027697,0.68685032069945295,1358,51400,19812,217200,58,99,60,487,0.32796902733813799,70.83
ENSG00000027847,0.46827508510447602,0,200,7632,75000,1,0,70,202,3.1974956262911499E-3,23.25
ENSG00000027869,0.53234958437757096,1245,12600,8136,54600,13,43,23,173,0.000084,60.74
ENSG00000028116,0.51452273518463199,7122,25000,49318,322800,31,175,229,1273,0.000000,79.8
ENSG00000028137,0.64018005391227295,93,11400,37534,394000,21,10,102,1152,0.77888098418376905,67.849999999999994
ENSG00000028203,0.59553186416521198,7251,74400,10152,159400,55,312,61,462,2.5936850587632201E-2,90.31
ENSG00000028277,0.62374744140384697,5370,38200,21642,110200,42,112,33,446,0.97379427998086998,30.38
ENSG00000028310,0.33352353514368299,25,200,1218,68600,1,2,21,39,0.249187873857174,9.65
ENSG00000028528,0.38624290368790598,61,7000,3994,47000,4,5,10,163,0.93983994468659904,14.28
ENSG00000028839,0.47722669427812497,1367,19600,7682,110400,22,79,33,359,0.87961709404599997,57.58
ENSG00000029153,0.52743256694377305,951,34600,8377,124000,16,59,47,344,0.000002,34.380000000000003
ENSG00000029363,0.54325258851717195,524,13200,12498,178600,9,27,53,460,NA,99.73
ENSG00000029364,0.42123929245961,968,7800,2635,34600,15,22,22,93,0.52919852335440498,46.38
ENSG00000029534,0.51931193411280596,307,13400,23712,290000,6,20,71,1022,0.999999999957629,1.22
ENSG00000029559,0.40840589788036402,344,12000,4391,42600,6,18,32,210,0.000000,77.86
